Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
ESTOQUE CONFORTAVEL,305,,ISOFAR,1KG,,,1,0,"Controlado PF Armário A 3,4 e 5",True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,920,CLORETO DE BÁRIO DIHIDRATADO,NEON,500G,,,0,1,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,108,,VETEC,1KG,,,2,1,SALA DO AKTA/P19,True,2024-09-23 00:00:00,
ESTOQUE CONFORTAVEL,199,CLORETO DE CÁLCIO DIHIDRATADO P.A,VETEC,500G,,,0,1,BANCADA LBM II (LETRA C),True,2024-11-13 00:00:00,
ESTOQUE CONFORTAVEL,112885,,FMAIA,500G,,,0,1,,False,,
ESTOQUE CONFORTAVEL,199,CLORETO DE CÁLCIO P.A ,VETEC,500G,,,1,0,,False,,
ESTOQUE CONFORTAVEL,C3306,,SIGMA,500G,,,1,1,,True,2024-09-23 00:00:00,
ESTOQUE CONFORTAVEL,544,,ISOFAR,500G,,,0,1,,False,,
ESTOQUE CONFORTAVEL,R05530100,CLORETO DE COBALTO,ACS CIENTÍFICA,100G,,,0,1,BANCADA LBM II (LETRA C),True,2024-11-14 00:00:00,
ESTOQUE CONFORTAVEL,,CLORETO DE COBRE II,ACS CIENTÍFICA,,,,0,1,BANCADA LBM II,False,,
ESTOQUE CONFORTAVEL,,CLORETO DE ESTRÔNCIO,ACS CIENTÍFICA,,,,0,1,BANCADA LBM II,False,,
ESTOQUE CONFORTAVEL,V 000342,CLORETO DE FERRO III HEXAHIDRATADO,VETEC,250G,,,0,1,BANCADA LBM II,False,,
ESTOQUE CONFORTAVEL,V 000342,,VETEC,100G,,,0,1,,True,2024-09-23 00:00:00,
ESTOQUE CONFORTAVEL,P1002940510029,CLORETO DE LÍTIO,DINÂMICA,500G,,,1,0,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,L9650,,SIGMA,500G,,,0,1,,False,,
ESTOQUE CONFORTAVEL,346,,VETEC,1KG,,,1,0,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,CM09332RA,CLORETO DE MAGNÉSIO,ÊXODO,500G,,,0,1,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,CAS7791186,,NUCLEAR,500G,,,1,0,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,149,CLORETO DE MAGNÉSIO HEXAHIDRATADO,VETEC,500G,,,0,1,BANCADA LBM II (LETRA C),True,2024-11-14 00:00:00,
ESTOQUE CONFORTAVEL,149,,VETEC,500G,,,2,0,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,977,,NEON,1000G,,,1,0,,False,,
ESTOQUE CONFORTAVEL,63068,,FLUKA,250G,,,0,1,,True,2024-09-23 00:00:00,
ESTOQUE CONFORTAVEL,149,,VETEC,500G,,,,,,False,,
ESTOQUE CONFORTAVEL,316544,,NUCLEAR,500G,,,1,0,,False,,
ESTOQUE CONFORTAVEL,567,CLORETO DE MANGANÊS TETRAHIDRATADO,VETEC,500G,,,0,1,BANCADA LBM II (LETRA C),True,2024-11-14 00:00:00,
ESTOQUE CONFORTAVEL,214,CLORETO DE MERCÚRIO II,VETEC,100G,,,0,1,"Controlado PF Armário A 3,4 e 5",True,2024-11-14 00:00:00,
ESTOQUE MODERADO,7791200,CLORETO DE NÍQUEL,DINÂMICA,,,,0,1,BANCADA LBM I (LETRA C),True,2024-11-06 00:00:00,
ESTOQUE CONFORTAVEL,520918,CLORETO DE OURO III,SIGMA,1G,,,0,2,LBMI-DESSECADOR 4 E 6,True,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,114050,CLORETO DE POTÁSSIO,FMAIA,500G,,,0,1,,False,,
ESTOQUE MODERADO,V003716,,VETEC,1KG,,,0,1,BANCADA LBM II (LETRA C),True,2024-11-14 00:00:00,
ESTOQUE CONFORTAVEL,P9541,,SIGMA,500G,,,0,1,,False,,
ESTOQUE CONFORTAVEL,962,,ÊXODO,500G,,,0,1,BANCADA LBM II,True,2024-09-23 00:00:00,
ESTOQUE CONFORTAVEL,104,,VETEC,1KG,,,2,1,BANCADA LBM II,True,2024-09-23 00:00:00,
ESTOQUE CONFORTAVEL,,CLORETO DE PUBIDIO,ACS CIENTÍFICA,,,,0,1,BANCADA LBM II,False,,
SEM ESTOQUE,71378,CLORETO DE SÓDIO,SIGMA,250G,,,,,,False,,
ESTOQUE CONFORTAVEL,7653,CLORETO DE SÓDIO,SIGMA ,250g,,,1,0,SALA DO AKITA P24 A P26,True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,C1060.01AM,CLORETO DE SÓDIO,SYNTH,5KG,,,0,1,,False,,
SEM ESTOQUE,,CLORETO DE SÓDIO,REAGEN,500G,,,,,,False,,
SEM ESTOQUE,,CLORETO DE SÓDIO,ÊXODO CIENTÍFICA,250G,,,,,,False,,
SEM ESTOQUE,R05901000,CLORETO DE SÓDIO,ACS CIENTÍFICA,500G,,,,1,BANCADA LBMII (LETRA C),True,2024-11-08 00:00:00,
ESTOQUE CONFORTAVEL,CINETICA,CLORETO DE SÓDIO,CINÉTICA,250G,,,0,1,P19C,True,2024-09-09 00:00:00,
SEM ESTOQUE,R0590,CLORETO DE SÓDIO,ACS CIENTÍFICA,1KG,,,0,1,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,R0590,CLORETO DE SÓDIO,ACS CIENTÍFICA,1KG,,,2,0,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,R0591,CLORETO DE SÓDIO,ACS CIENTÍFICA,500G,,,2,0,P19C,True,2024-09-09 00:00:00,
ESTOQUE MODERADO,R0590500,CLORETO DE SÓDIO,ACS CIENTÍFICA,500G,SAIDA,,0,1,BANCADA LBMI (LETRA C),True,2024-11-08 00:00:00,
SEM ESTOQUE,106,CLORETO DE SÓDIO,VETEC,1KG,SAIDA,,9,2,,True,2024-11-08 00:00:00,
SEM ESTOQUE,S9888,CLORETO DE SÓDIO,SIGMA,500G,,,0,1,BANCADA LBM I (LETRA C),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,7646857,CLORETO DE ZINCO,DINÂMICA,1KG,,,0,1,DESSECADOR 2,False,,
ESTOQUE CONFORTAVEL,208086,,SIGMA,1KG,,,2,1,DESSECADOR 4,True,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,,,PROQUIMIOS,500G,,,0,1,DESSECADOR 2,True,2024-10-16 00:00:00,
ESTOQUE MODERADO,R05870005,CLORETO DE RUBIDEO,ACS CIENTÍFICA,5G,,,0,1,BANCADA LBMII (LETRA C),True,2024-11-14 00:00:00,
ESTOQUE MODERADO,G 3272,CLORIDRATO DE GUANIDINA,SIGMA,100G,,,0,1,P19C,True,2024-09-09 00:00:00,
ESTOQUE MODERADO,R06060100,CLORIDRATO DE TIAMINA,ACS CIENTÍFICA,,,,0,1,BANCADA LBM II,True,2024-09-10 00:00:00,
ESTOQUE CONFORTAVEL,R05905500,CLORETO DE SÓDIO CRISTAL,ACS CIENTÍFICA,500G,,,0,1,BANCADA LBM I (LETRA C),False,,
,C 6767,CONGO RED,SIGMA,25G,,,0,1,BANCADA LBM II,False,,
ESTOQUE MODERADO,C4255,CREATININA,SIGMA,10G,,,0,1,,False,,
ESTOQUE MODERADO,P 5631,CRESOLPHTHALEIN COMPLEXONE,SIGMA,1G,,,0,1,P19C,True,2024-09-09 00:00:00,
ESTOQUE MODERADO,2465-01-01 00:00:00,CRISTAL VIOLETA,DINÂMICA,100G,,,0,1,P19C,True,2024-09-09 00:00:00,
,833,CTAB,AMRESCO,500G,,,0,1,,False,,
ESTOQUE CONFORTAVEL,156159,CIANOBOROIDRETO DE SÓDIO,SIGMA,25G,,,0,1,"Controlado A Armário PF 3,4 e 5",True,2024-10-10 00:00:00,
,W328305,L-CISTEINA 97%,SIGMA ,100g,,,1,0,,False,,
ESTOQUE CONFORTAVEL,C-4945,CACODYLIC ACID ,SIGMA,10G,,,3,1,,True,2024-09-04 00:00:00,
ESTOQUE MODERADO,C0378,CHORAMPHENICOL,SIGMA,25G,,,0,1,P19C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,CAS76222,CÂNFORA,DINÂMICA,500G,,,1,0,P20C,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,P1002910030027,CLORATO DE SÓDIO P.A- ACS,DINÂMICA,500G,,,1,0,P20C,True,2024-10-09 00:00:00,
ESTOQUE CONFORTAVEL,CAS6915157,ACIDO MALICO (DL). P.A,EXODO,1000G,ENTRADA,,1,0,"Controlado PF Armário A  3,4 e 6",False,,
ESTOQUE CONFORTAVEL,C5020,CEFAZOLIN SODIUM SALT,SIGMA,100MG,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,PHR1382,CELTRIAXONE SODIUM,SIGMA,1G,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,PHR1283,CEFACLOR,SIGMA,1G,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,C7698,CYCLOHEXIMIDE,SIGMA,1G,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,342,CLORETO DE FERRO III (ICO) HEXAHIDRATADO,VETEC,250G,,,0,1,BANCADA DO LBM II (LETRA C),True,2024-11-13 00:00:00,
ESTOQUE CONFORTAVEL,2312,CELULASE,MERCK,20MG,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-18 00:00:00,
ESTOQUE CONFORTAVEL,105284,CETRIMIDE AGAR,MERCK,-,,,0,1,BANCADA DO LBM II (LETRA C),True,2024-11-13 00:00:00,
ESTOQUE CONFORTAVEL,482863,CORANTE,-,-,,,,,SALA DO AKTA P22 (LETRA C),True,2024-12-04 00:00:00,
D,,,,,,,,,,,,
SEM ESTOQUE,,DAB,SIGMA,,,,1,1,,False,,
SEM ESTOQUE,,DAB,SIGMA,,,,0,1,BANCADA LBM I,False,,
,566,DINITROFENILHIDRAZINA P.A,VETEC,25G,,,0,1,,False,,
ESTOQUE CONFORTAVEL,D134406,DIMETHOXY-4' HYDROXYACETOPHENON,SIGMA,1G,,,1,0,GELADEIRA 5(PRAT-01/PORTA),True,,
,31389,DEXTRANA 40,SIGMA,25G,,,0,1,,False,,
,D1449,DEXTRANA 70,TCI AMERICA,25G,,,1,0,,False,,
,D-5628,DIGITONIN,SIGMA,5G,,,1,0,,False,,
,D-5623,,SIGMA,1G,,,1,1,,False,,
,D9503,DIHYDROXIPHENYLALANINE,SIGMA,25G,,,0,1,,False,,
,,,POTE,,,,0,1,BANCADA LBM II,False,,
,,"5,7-DIHYDROXY-4-METHORYSOFLAVONA",SIGMA,,,,0,1,BANCADA LBM II,False,,
,,DIMETHYL-SUFOXIDO - DMSO,SIGMA,,,,0,1,BANCADA LBM II,False,,
ESTOQUE CONFORTAVEL,S4014,DICLORIDRATO DE ESPECTINOMICINA,SIGMA,5G,,,0,2,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,A1720,"DISULFATE SALT POWDER, CELL CULTURE TESTED",SIGMA,5G,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,,
ESTOQUE CONFORTAVEL,D8001,3'3 DIAMINOBENZIDINE,SIGMA,5G,,,0,2,BANCADA LBM I (LETRA D),True,2024-11-06 00:00:00,
ESTOQUE CONFORTAVEL,C6880,D-CYCLISERINE,SIGMA,1G,,,1,0,FREEZER 01 (ULTIMA GAVETA),True,2025-02-27 00:00:00,
E,,,,,,,,,,,,
,110,EDTA,CROMOLINE,500G,,,0,1,,False,,
,E2005.01.AG,,SYNTH,500G,,,0,1,,False,,
,297,,VETEC,500G,,,2,3,,False,,
,1155,,NEON,1000G,,,1,1,,False,,
,1593,,DINÂMICA,500G,,,0,1,"BANCADA LBM I
não achei",False,,
,1593,,DINÂMICA,500G,,,1,1,,False,,
,EDS,,SIGMA,500G,,,1,4,,False,,
,15701,,USB,500G,,,0,1,,False,,
,721,,ISOFAR,1000G,,,4,0,,False,,
ESTOQUE CONFORTAVEL,6381926,,DINÂMICA,500G,,,,,BANCADA LBMI (LETRA E),True,2024-11-06 00:00:00,
,E0774,ERITROMICINA,SIGMA,5G,,,0,1,,False,,
,1307,ESCULINA,VETEC,10G,,,,,BANCADA LBM II,False,,
ESTOQUE MODERADO,,EXTRATO DE LEVEDURA,NEOGEN,500G,,,0,1,"BANCADA LBM II
não achei",True,2025-01-22 00:00:00,
ESTOQUE CONFORTAVEL,200374,EXTRATO MALTE,BIOLOG,500G,ENTRADA,2025-01-22 00:00:00,4,0,SALA DO AKITA (ARMARIO P22) LETRA H,False,,
,W349003,ESTEARATO DE ETILA,SIGMA,250G,,,1,,GABINETE DO TIAGO,False,,
,ER1241,,SINAPSE,,,,1,0,,False,,
ESTOQUE MODERADO,17849,ENROFLOXACIN,SIGMA,5G,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-17 00:00:00,
ESTOQUE MODERADO,E0774,ERYTHROMYCIN,SIGMA,5G,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-17 00:00:00,
F,,,,,,,,,,,,
,P2126,FENILALANINA,SIGMA,100G,,,1,2,,False,,
,159,,AJINOMOTO,1000G,,,0,1,,False,,
,F2637,FICOLL,SIGMA,25G,,,2,0,,False,,
,F1019.01,FLUORETO DE SÓDIO,SYNTH,500G,,,0,1,,False,,
,201154,,SIGMA,100G,,,0,1,,False,,
ESTOQUE CONFORTAVEL,116632,FORMATO DE AMÔNIO,FMAIA,25G,,,0,1,DESSECADOR 5,True,2024-10-16 00:00:00,
ESTOQUE MODERADO,60347,FOSFATO DE POTÁSSIO DIBÁSICO,FLUKA,100G,,,0,1,BANCADA LBMII - F,True,2024-10-14 00:00:00,
,F1032.01.AH,,SYNTH,1000G,,,0,1,BANCADA LBM II,False,,
,315,,VETEC,100G,,,0,1,BANCADA LBM I,False,,
,P0662,FOSFATO DE POTÁSSIO MONOBÁSICO,SIGMA,500G,,,0,1,BANCADA LBM I,False,,
,F2002.01,,SYNTH,500G,,,0,1,,False,,
,225,,VETEC,1000G,,,0,1,BANCADA LBM II,False,,
,225,,VETEC,1000G,,,0,1,,False,,
,,FOSFATO DE SÓDIO DIBÁSICO,EXODO,500G,,,1,0,BANCADA LBM I,False,,
,,FOSFATO DE SÓDIO DIBÁSICO,ALPHATEC,500G,,,1,0,,False,,
,F1032.01.AH,FOSFATO DE SÓDIO DIBÁSICO,SYNTH,1000G,,,0,2,,False,,
,7214,FOSFATO DE SÓDIO DIBÁSICO,GRUPO QUÌMICA,500G,,,,,,False,,não achei acredito que acabou
ESTOQUE CONFORTAVEL,F2254.01.AH,FOSFATO DE SÓDIO DIBÁSICO,SYNTH,1000G,,,0,1,BANCADA LBM II,False,,
,,FOSFATO DE SÓDIO DIBÁSICO,GRUPO QUÌMICA,500G,,,,,,False,,não achei acredito que acabou
ESTOQUE CONFORTAVEL,S7907,FOSFATO DE SÓDIO DIBÁSICO,SIGMA,500G,,,0,1,,False,,não achei acredito que acabou
,71639,FOSFATO DE SÓDIO DIBÁSICO,SIGMA,250G,,,,,,False,,não achei acredito que acabou
SEM ESTOQUE,V000317,,VETEC,500G,,,0,0,BANCADA LBM I,True,,
,148,FOSFATO DE SÓDIO MONOBÁSICO,VETEC,500G,,,,1,BANCADA LBM II,False,,
,148,FOSFATO DE SÓDIO MONOBÁSICO,VETEC,500G,,,,,,False,,não achei acredito que acabou
ESTOQUE CONFORTAVEL,FS06792RA,FOSFATO DE SÓDIO MONOBÁSICO,ÊXODO,500G,,,0,1,,False,,
,,FOSFATO DE SÓDIO MONOBÁSICO,MERCK,500G,,,,,,False,,não achei acredito que acabou
ESTOQUE CONFORTAVEL,S8282,FOSFATO DE SÓDIO MONOBÁSICO,SIGMA,1KG,,,0,1,,False,,
ESTOQUE CONFORTAVEL,F103401,FOSFATO DE SÓDIO MONOBÁSICO,SYNTH,500G,,,2,2,,False,,
ESTOQUE MODERADO,S0751,FOSFATO DE SÓDIO MONOBÁSICO,SIGMA,500G,,,0,1,BANCADA LBM II,False,,
ESTOQUE MODERADO,F1042.01.AH,FOSFATO DE SÓDIO MONOBÁSICO,SYNTH,500G,,,0,1,BANCADA LBM II,False,,
,374,FRUTOSE,VETEC,100G,,,1,0,,False,,
,374,,VETEC,50G,,,1,0,,False,,
,P7626,FENILMETANOSULFONILFLUORIDRICO,SIGMA,25G,,,0,2,,False,,
ESTOQUE MODERADO,F1033,FOSFATO DE DE SÓDIO BIFASICO ,ANDRO,100G,SAIDA,,0,1,BANCADA DO LBMI (LETRA F),True,2024-11-08 00:00:00,
G,,,,,,,,,,,,
ESTOQUE MODERADO,627,GALACTOSE,VETEC,100g,,,0,1,BANCADA LBM II-G,True,2024-10-14 00:00:00,
ESTOQUE MODERADO,17-1323-01,GLICINA,GE HEALTHCARE,500g,,,0,1,"BANCADA LBM II
não achei",False,,
ESTOQUE MODERADO,17-1323-01,GLICINA,AMERSHAM BIOSCIENCES,500g,,,0,1,,False,,não achei acredito que acabou
ESTOQUE MODERADO,161-0724,GLICINA,BIO RAD,2000g,,,0,1,SALA DO AKTA P22 (LETRA G),True,2025-01-13 00:00:00,
ESTOQUE MODERADO,161,GLICINA,VETEC,500g,,,0,1,"BANCADA LBM II
não achei",False,,
ESTOQUE MODERADO,3638-06-13 00:00:00,GLICINA,BIORAD,250g,,,0,0,,False,,não achei acredito que acabou
ESTOQUE MODERADO,161-0718,GLICINA,BIORAD,1KG,,,0,1,,False,,
ESTOQUE MODERADO,G09529RA,GLICINA,EXODO CIENTIFICA,500 g,,,0,0,,False,,não achei acredito que acabou
ESTOQUE BAIXO,G1008.01.AG,GLICOSE,SYNTH,500 g,,,,,,False,,
ESTOQUE BAIXO,221,GLICOSE,VETEC,1000g,,,0,0,,False,,
ESTOQUE BAIXO,R08101000,GLISOSE ANIDRA (DEXTROSE),ACS,1000G,,,1,1, SALA DO AKTA - P22 E  (LETRA G),True,2024-10-14 00:00:00,
ESTOQUE BAIXO,G8540,GLUTAMINA,SIGMA,25G,,,0,1,SALA DO AKTA P22 (LETRA G),True,2025-03-17 00:00:00,
ESTOQUE MODERADO,G3126,,SIGMA,100g,,,0,1,BANCADA LBM II-G,True,2024-10-14 00:00:00,USO PRIORITARIO
ESTOQUE MODERADO,2631,,RIEDEL,,,,0,1,BANCADA LBM II-G,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,G8150,GELATIN (ELECTROPHORESIS REAGENT),SIGMA,500G,,,0,1,SALA DO AKTA P22 (LETRA G),True,2024-11-29 00:00:00,
ESTOQUE CONFORTAVEL,G3375,GLIADINA,SIGMA,25G,,,0,1,SALA DO AKTA P22 (LETRA G),True,2025-01-13 00:00:00,
ESTOQUE MODERADO,,GLUCOSE ANIDRA (DEXTROSE),SYNTH,,,,0,1,BANCADA LBM II,False,,
ESTOQUE MODERADO,221,,VETEC,1000G,,,0,1,BANCADA LBM II-G,True,2024-10-14 00:00:00,
ESTOQUE MODERADO,G1264,GENTAMICIN SULFATE SALT,SIGMA,5G,,,0,1,GELADEIRA 5(PRAT-01/PORTA),True,2024-10-17 00:00:00,
ESTOQUE MODERADO,2250485,GLASS BEADS BEAS ,BEADS,,,,,,BANCADA DO LBM I (LETRA G),True,2024-11-08 00:00:00,
H,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,1905,HEMATOXILINA,NUCLEAR,25g,,,0,1,BANCADA LBM II-H,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,630,HEMATOXILINA,VETEC,10G,,,0,1,BANCADA LBM II-H,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,630,,VETEC,10g,,,0,1,BANCADA LBM II-H,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,,,,,,,,,,False,,
ESTOQUE CONFORTAVEL,7365459,HEPES,LUDWIG BIOTEC.,100g,,,0,1,SALA DO AKITA P22 (LETRA H),True,2025-03-17 00:00:00,
SEM ESTOQUE,H3375,HEPES,SIGMA,25g,,,0,1,"BANCADA LBM I
não achei",False,,
ESTOQUE CONFORTAVEL,,HEPES - N-(2 HYDROXYTHYL) ,BIOTEC,100,ENTRADA,,2,0,SALA DO AKITA P22 (LETRA H),True,2024-11-29 00:00:00,
ESTOQUE CONFORTAVEL,,HIDRÓXIDO DE SÓDIO (MICROPÉROLAS) P.A.,IMPEX,1000G,,,0,1,BANCADA LBM II,False,,
ESTOQUE CONFORTAVEL,1310732,HIDRÓXIDO DE SÓDIO (MICROPÉROLAS) P.A.,IMPEX,1000g,,,0,1,BANCADA LBM II - H,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,71690,HIDRÓXIDO DE SÓDIO (MICROPÉROLAS) P.A.,SIGMA,1000G,,,4,1,SALA DO AKTA P22 E BANCADA LBMII,True,2024-10-07 00:00:00,
ESTOQUE CONFORTAVEL,V00137,HIDRÓXIDO DE SÓDIO (MICROPÉROLAS) P.A.,VETEC,1000g,,,1,1,SALA DO AKITA/P22 - (LETRA h),True,2024-11-29 00:00:00,
ESTOQUE MODERADO,M210,HIPPURATE HYDROLIS BROTH,HIMEDIA,500g,,,2,1,SALA DO AKITA/P19,True,2024-09-23 00:00:00,
ESTOQUE MODERADO,-,,HIMEDIA,500g,,,0,1,BANCADA LBMII - H,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,639,HIDROXIDO DE LITIO MONOHIDRATADO,VETEC,100g,,,0,1,SALA DO AKITA P22 (LETRA H),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,B1378,HIDROXIDOTOLUENO BUTILADO CRISTALINO,SIGMA,100G,,,0,1,SALA DO AKTA P22 (LETRA H),True,2025-03-17 00:00:00,
ESTOQUE CONFORTAVEL,315,HIDROXIDO DE POTÁSSIO,ISOFAR ,500G,,,0,1,"Controlado A Armário PF 3,4 e 5",False,,
ESTOQUE CONFORTAVEL,21645512,HIDROXIDO DE ALUMINO,BRENNTAG,250ML,,,1,0,SALA DO AKTA P22 (LETRA H),True,2024-11-29 00:00:00,
ESTOQUE MODERADO,520263,"HESPERIDIN, APROX 80%",SIGMA,25G,,,0,1,BANCADA LBM II-H,True,2024-10-14 00:00:00,
ESTOQUE MODERADO,962,HIROXIDO DE POTASSIO,ISOFAR ,500G,,,0,1,"Controlado PF Armário A 3,4 e 5",True,2024-10-11 00:00:00,
PRODUTO ABERTO,1310583,HIDROXIDO DE POTÁSSIO,EXODO,1000G,,,0,1,BANCADA LBM II - H,False,,
ESTOQUE MODERADO,1310732,HIDROXIDO DE SÓDIO,MICROPEROLAS,25G,,,0,1,,False,2024-11-08 00:00:00,BANCADA DO LBM I (LETRA H)
ESTOQUE MODERADO,1310652,HIDROXIDO DE LITHIUM,MERCK,100G,,,0,1,,False,,
ESTOQUE MODERADO,H3784,HEPES SODIUM SALT,ANIDROL,100G,,,0,1,SALA DO AKITA P22 (LETRA H),True,2025-01-13 00:00:00,BANCADA DO LBM I (LETRA H)
ESTOQUE MODERADO,,HIDRATY BIOTECHNOLOGY PERFORMANCE    ,SIGMA,,,,,,,False,,
ESTOQUE CONFORTAVEL,VOO1137,HIDROXIDO DE SÓDIO MICROPEROLAS,SIGMA,1KG,,,0,1,SALA DO AKITA P22 (LETRA H),True,2025-01-13 00:00:00,
I,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,I09151RA,IMIDAZOL,ÊXODO,500G,,,2,0,SALA DO AKITA P22 (LETRA I),True,2025-03-26 00:00:00,FOI DEVOLVIDO O FRASCO AO TECNICO. 
SEM ESTOQUE,1555,IMIDAZOL,ANIDROL,100G,,,0,1,BANCADA LBM I/bancada,True,2024-09-19 00:00:00,
SEM ESTOQUE,1555,IMIDAZOL,ANIDROL,100G,,,0,1,BANCADA LBM II-M,True,2024-09-19 00:00:00,
ESTOQUE CONFORTAVEL,12399,IMIDAZOL,ACS CIENTIFICA,,,,0,1,BANCADA LBM II-M,True,2024-09-19 00:00:00,"RESPONSAVEL-RENATO SENA ( IMIDAZOL, ACS REAGENT 99%)"
ESTOQUE CONFORTAVEL,288324,IMIDAZOL,DINÂMICA,100G,,,0,0,,False,,FOI DEVOLVIDO O FRASCO AO TECNICO. 
ESTOQUE CONFORTAVEL,RO9530100,IODETO DE POTÁSSIO,ACS CIENTIFICA,,,,0,1,BANCADA LBM II-M,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,317,IODETO DE POTÁSSIO,ISOFAR,100G,,,1,0,SALA DO AKTA P22 (LETRA I),True,2024-11-29 00:00:00,
ESTOQUE CONFORTAVEL,229296,CORANTE AZUL INDIGO SINTETICO ,SIGMA,25G,,,1,0,SALA DO AKTA P22 (LETRA I),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,I504, IMIDAZOLIDINATIONA,SIGMA,100G,,,0,1,SALA DO AKTA P22 (LETRA I),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,4798,IPTG 10G,LUDWING,10G,ENTRADA,,1,0,,False,,
ESTOQUE CONFORTAVEL,1504,2-IMIDAZOLIDINATIONA,SIGMA,100G,ENTRADA,,0,1,SALA DO AKITA P22 E P23 (LETRA I),True,2025-03-17 00:00:00,
J,,,,,,,,,,,,
,,,,,,,,,,False,,
K,,,,,,,,,,,,
,18176,KANAMICINA,SIGMA,25G,,,0,1,BANCADA LBM I,False,,
ESTOQUE BAIXO,K1377,KANAMICINA,SIGMA,5G,,,0,1,SALA DO AKTA P22 (LETRA I),True,2025-03-17 00:00:00,
ESTOQUE MODERADO,11815032,,GIBCO,25G,,,0,1,SALA DO AKTA P22 (LETRA I),True,2024-12-04 00:00:00,
ESTOQUE MODERADO,11332775,KETGLUTARIC ACID,ROCHE,80G,,,0,1,SALA DO AKTA P22 (LETRA I),True,2024-09-04 00:00:00,
L,,,,,,,,,,,,
PRODUTO ABERTO,1224,D-LACTOSE MONOHIDRATADO,VETEC,500G,,,1,1,BANCADA LBM II-M,True,2024-10-14 00:00:00,
ESTOQUE MODERADO,755,L-LISINA ,AJINOMOTO,1000g,,,0,1,SALA DO AKTA P22 ( LETRA L),True,2024-11-29 00:00:00,
ESTOQUE MODERADO,734,LISINA (L) CLORIDRATADO,ISOFAR,1000g,,,0,1,SALA  DO AKTA P22 ( LETRA L),True,2024-12-02 00:00:00,
,1310-65-2,HIDROXIDO DE LITIO,MERCK,100g,,,0,1,,False,,
ESTOQUE CONFORTAVEL,K42808391143,HIDROXIDO DE LITIO,MERCK,100g,,,1,0,SALA DO AKTA P22 (LETRA L),True,2024-11-29 00:00:00,
ESTOQUE CONFORTAVEL,1650,LAURIL SULFATO DE SÓDIO,VETEC,100G,,,0,1,SALA DO AKTA P22 (LETRA L),True,2025-03-17 00:00:00,
ESTOQUE CONFORTAVEL,12780-052,LB BROTH BASE,INVITROGEN,500G,,,0,1,SALA DO AKTA P22 (LETRA L),True,2024-11-29 00:00:00,
ESTOQUE CONFORTAVEL,L9634,LAMINARINA,SIGMA,100MG,,,0,1,SALA DO AKTA P22 (LETRA L),True,2024-12-02 00:00:00,
SEM ESTOQUE,52,LUTEOLIN,EXTRASYNTHESE,250MG,,,0,1,BANCADA LBM II-L,True,2024-10-14 00:00:00,
